20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_07.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_08.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_09.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_10.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_11.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_12.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_13.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_14.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_15.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_16.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_16_20201004200054.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_17.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_18.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_19.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_20.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_21.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_22.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_23.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_24.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_25.raw
 , , ,108376.0,113860.0,13905.0,35737.0,138275.0,118595.0,61350.0,86049.0,26696.0,52884.0,66409.0,26624.0,130099.0,92695.0,39708.0,36075.0,96469.0
 , , ,114975.0,113890.0,13935.0,35747.0,137921.0,118585.0,61310.0,86069.0,26686.0,52864.0,66389.0,26662.0,129902.0,92655.0,39485.0,36094.0,96430.0
 , , ,53803.0,113930.0,13955.0,35359.0,137970.0,118575.0,61290.0,86109.0,26676.0,52826.0,66514.0,27049.0,129844.0,92563.0,39445.0,36121.0,96342.0
 , , ,25193.0,113958.0,13964.0,36760.0,137990.0,118535.0,61280.0,85468.0,26666.0,52776.0,65846.0,27039.0,129747.0,92514.0,39416.0,36161.0,96332.0
 , , ,58243.0,114025.0,14054.0,36869.0,138159.0,118486.0,61270.0,85446.0,26656.0,52767.0,67491.0,27029.0,129718.0,92487.0,39408.0,35848.0,96294.0
 , , ,3593.0,114075.0,12534.0,36879.0,138177.0,116320.0,61380.0,85426.0,26637.0,52708.0,67539.0,27019.0,129708.0,92448.0,39349.0,36711.0,96254.0
 , , ,5224.0,114151.0,10371.0,37700.0,138197.0,117692.0,81269.0,85396.0,26627.0,52678.0,68290.0,27009.0,129694.0,92428.0,39312.0,34376.0,96224.0
 , , ,11253.0,114190.0,12514.0,37719.0,138245.0,117663.0,61671.0,84675.0,26617.0,52638.0,68339.0,26989.0,129665.0,92364.0,39264.0,34347.0,95899.0
 , , ,17064.0,114250.0,12401.0,37748.0,137940.0,116973.0,61681.0,84710.0,26607.0,52628.0,68378.0,26949.0,129655.0,92355.0,39254.0,32568.0,96193.0
 , , ,5488.0,114294.0,10421.0,37758.0,136521.0,116964.0,62034.0,84720.0,26557.0,52608.0,68438.0,26932.0,129635.0,92316.0,39475.0,32588.0,96153.0
 , , ,23580.0,114386.0,10451.0,37768.0,136484.0,116936.0,62024.0,84770.0,26537.0,52598.0,68457.0,26916.0,129625.0,92765.0,39225.0,32597.0,96122.0
 , , ,63216.0,114455.0,10717.0,37846.0,136431.0,116889.0,81230.0,84799.0,26527.0,52588.0,68485.0,26906.0,129893.0,91570.0,39711.0,32627.0,96112.0
 , , ,83594.0,114485.0,10737.0,37856.0,134630.0,116859.0,62015.0,84809.0,26716.0,52544.0,68503.0,26818.0,128800.0,91560.0,39932.0,32637.0,96042.0
 , , ,15237.0,114494.0,10747.0,37915.0,134639.0,116849.0,61985.0,84819.0,26524.0,52514.0,68519.0,26798.0,131279.0,91541.0,40322.0,32647.0,96016.0
 , , ,24670.0,114514.0,10815.0,38004.0,134649.0,116800.0,61956.0,84636.0,26499.0,53358.0,68537.0,26778.0,131319.0,90494.0,40292.0,32667.0,95991.0
 , , ,6569.0,114651.0,10886.0,38014.0,134659.0,116783.0,61936.0,84848.0,26489.0,52475.0,68547.0,26768.0,133276.0,90425.0,40282.0,32726.0,95955.0
 , , ,48119.0,114671.0,10969.0,38073.0,134688.0,116743.0,61916.0,84886.0,26448.0,53388.0,68573.0,26749.0,133237.0,90395.0,40272.0,32736.0,96183.0
 , , ,56117.0,114761.0,11117.0,38083.0,134706.0,116714.0,61906.0,84946.0,26438.0,53417.0,68633.0,26730.0,133227.0,90386.0,40234.0,32756.0,93633.0
 , , ,48820.0,114791.0,11127.0,37671.0,134610.0,116684.0,61848.0,86159.0,47421.0,54405.0,68673.0,53196.0,133200.0,90327.0,40214.0,32796.0,93573.0
 , , ,38349.0,114811.0,11137.0,38136.0,134725.0,116674.0,51458.0,84975.0,47441.0,54395.0,68712.0,26710.0,133150.0,90299.0,40194.0,32806.0,93563.0
 , , ,40978.0,119272.0,11147.0,38263.0,134912.0,116654.0,61828.0,84994.0,47491.0,54357.0,68719.0,26682.0,133140.0,90258.0,39730.0,32816.0,90504.0
 , , ,86241.0,116632.0,11197.0,38273.0,134921.0,116624.0,61808.0,85024.0,26287.0,54347.0,68739.0,26643.0,133112.0,90248.0,40156.0,32866.0,90494.0
 , , ,116495.0,116736.0,11305.0,38283.0,134971.0,116594.0,61788.0,85094.0,26277.0,54339.0,68759.0,26265.0,133093.0,90238.0,40096.0,32926.0,90435.0
 , , ,66947.0,118171.0,11314.0,38312.0,135008.0,116584.0,61750.0,85164.0,26257.0,54299.0,69266.0,26256.0,133065.0,90228.0,40057.0,32935.0,90425.0
 , , ,112432.0,118191.0,11323.0,38349.0,135018.0,116574.0,61740.0,85184.0,26227.0,54289.0,69207.0,26195.0,132966.0,90573.0,40047.0,33000.0,90417.0
 , , ,71005.0,118234.0,11939.0,38419.0,135028.0,116564.0,53845.0,85227.0,26207.0,54242.0,69177.0,25678.0,132956.0,90218.0,40008.0,33039.0,90398.0
 , , ,34327.0,118276.0,12006.0,38438.0,134803.0,116505.0,52156.0,85247.0,47411.0,54232.0,69148.0,25668.0,132844.0,90142.0,39998.0,33049.0,117106.0
 , , ,2088.0,118393.0,12016.0,38458.0,135077.0,117030.0,62861.0,85257.0,27493.0,54212.0,69120.0,25658.0,132804.0,90132.0,39978.0,32548.0,90349.0
 , , ,29154.0,118405.0,12075.0,38476.0,134485.0,117673.0,62871.0,85267.0,26736.0,54153.0,69110.0,25640.0,132785.0,90072.0,39970.0,32538.0,90339.0
 , , ,12179.0,118415.0,12331.0,38514.0,134392.0,117059.0,62881.0,85277.0,26764.0,54143.0,68250.0,25610.0,132759.0,90052.0,40106.0,32528.0,90230.0
 , , ,44676.0,118431.0,12341.0,38583.0,133720.0,117119.0,63964.0,85386.0,27462.0,54133.0,69093.0,25600.0,132726.0,90040.0,38248.0,32499.0,90220.0
 , , ,51328.0,118464.0,12391.0,38613.0,133876.0,117597.0,53734.0,84985.0,27416.0,54105.0,69014.0,25590.0,132686.0,90001.0,39194.0,31888.0,90210.0
 , , ,27077.0,118474.0,12455.0,38236.0,133896.0,117511.0,63954.0,87816.0,27396.0,54057.0,68944.0,25581.0,132676.0,89972.0,39165.0,31898.0,90140.0
 , , ,40025.0,118738.0,26839.0,37661.0,133916.0,117461.0,63936.0,86169.0,27386.0,53959.0,68886.0,25571.0,132674.0,89895.0,38669.0,31937.0,90112.0
 , , ,624.0,118838.0,19304.0,37643.0,133962.0,117451.0,63877.0,86209.0,27376.0,53853.0,68849.0,25562.0,133334.0,89866.0,38639.0,31947.0,90055.0
 , , ,7012.0,118904.0,19363.0,37633.0,134060.0,117441.0,63838.0,87061.0,27346.0,53755.0,68787.0,25533.0,133344.0,89846.0,38629.0,32010.0,90514.0
 , , ,60793.0,118924.0,24316.0,36889.0,134472.0,117431.0,63828.0,87081.0,27336.0,53702.0,68777.0,25523.0,133466.0,90152.0,38619.0,32029.0,90533.0
 , , ,38957.0,118964.0,24366.0,36899.0,134070.0,117414.0,64053.0,84459.0,27326.0,53692.0,69024.0,25493.0,133525.0,89826.0,38609.0,32039.0,90543.0
 , , ,81111.0,119008.0,24376.0,36909.0,134228.0,117404.0,63818.0,87160.0,27316.0,53654.0,68248.0,25476.0,134308.0,90603.0,38553.0,32058.0,117067.0
 , , ,28265.0,119094.0,24436.0,36947.0,134268.0,117345.0,63789.0,87180.0,27306.0,53614.0,68228.0,25466.0,134298.0,90710.0,38543.0,32087.0,91017.0
 , , ,76284.0,119203.0,24445.0,36961.0,134276.0,117325.0,63779.0,87209.0,27297.0,53574.0,68198.0,25456.0,134268.0,91531.0,38738.0,33069.0,90987.0
 , , ,49216.0,119213.0,24465.0,37001.0,134286.0,117306.0,63769.0,87239.0,27257.0,53506.0,67817.0,25437.0,134221.0,91521.0,38533.0,32125.0,90977.0
 , , ,26864.0,118139.0,24523.0,37091.0,134362.0,117287.0,63759.0,87296.0,26744.0,53467.0,67807.0,53276.0,134192.0,91511.0,38464.0,32205.0,90969.0
 , , ,114438.0,116661.0,24678.0,37101.0,134382.0,117267.0,63739.0,87306.0,27227.0,53456.0,67797.0,25399.0,134182.0,91502.0,38454.0,32215.0,90949.0
 , , ,116155.0,117946.0,24718.0,37130.0,134178.0,117238.0,63729.0,87316.0,27187.0,53427.0,67788.0,25697.0,134172.0,91482.0,38444.0,32283.0,90939.0
 , , ,84111.0,117847.0,24776.0,37150.0,135096.0,117208.0,63720.0,87366.0,47372.0,53408.0,67769.0,25707.0,134162.0,91438.0,38434.0,32303.0,90929.0
 , , ,24406.0,116746.0,24818.0,37161.0,135125.0,117198.0,63799.0,87396.0,27158.0,54421.0,67759.0,25717.0,134122.0,91428.0,38425.0,32323.0,89955.0
 , , ,26333.0,116794.0,24837.0,37187.0,135195.0,117159.0,53725.0,87406.0,27098.0,52465.0,67837.0,25737.0,132664.0,91398.0,38386.0,32401.0,90897.0
 , , , ,116804.0,24847.0,37207.0,135836.0,117139.0,64073.0,87416.0,26990.0,52405.0,67749.0,26175.0,134092.0,91388.0,38376.0,32408.0,90825.0
 , , , ,116890.0,24887.0,37217.0,135886.0,117129.0,64133.0,87434.0,26948.0,51608.0,67618.0,53226.0,133895.0,91368.0,38513.0,32448.0,90805.0
 , , , ,116900.0,24896.0,37237.0,135906.0,117109.0,64694.0,87444.0,26841.0,51588.0,67598.0,26155.0,133858.0,90622.0,39174.0,32488.0,90785.0
 , , , ,117025.0,24903.0,37247.0,135916.0,118987.0,64654.0,87483.0,26814.0,51578.0,67588.0,26145.0,133796.0,91358.0,38748.0,32145.0,90685.0
 , , , ,117074.0,24908.0,37257.0,135966.0,113350.0,64644.0,87493.0,26804.0,51548.0,67579.0,26126.0,133736.0,91310.0,38827.0,34366.0,90603.0
 , , , ,117164.0,24918.0,37303.0,135986.0,113330.0,64557.0,87560.0,26794.0,51478.0,67559.0,26096.0,133696.0,91300.0,39155.0,33079.0,90593.0
 , , , ,117239.0,24958.0,37313.0,135816.0,109479.0,64547.0,87610.0,26784.0,51430.0,67549.0,26076.0,133677.0,91221.0,39125.0,33179.0,90583.0
 , , , ,117485.0,24967.0,37350.0,136034.0,109389.0,64537.0,87660.0,26774.0,51411.0,67700.0,26066.0,133637.0,91202.0,39116.0,33791.0,90838.0
 , , , ,117495.0,24977.0,37369.0,136091.0,109359.0,64467.0,87679.0,27207.0,51402.0,67529.0,53236.0,133627.0,91152.0,39097.0,33811.0,89935.0
 , , , ,117517.0,24997.0,37397.0,136178.0,109341.0,64447.0,87689.0,35010.0,51372.0,67877.0,23632.0,133618.0,91142.0,39087.0,33840.0,89906.0
 , , , ,117563.0,25027.0,37444.0,136256.0,109272.0,80728.0,87051.0,35015.0,51362.0,67897.0,26026.0,133985.0,91134.0,39077.0,33860.0,89826.0
 , , , ,117583.0,24247.0,37494.0,136338.0,109252.0,64437.0,87031.0,35025.0,51334.0,68188.0,25976.0,131299.0,91055.0,39047.0,33910.0,89351.0
 , , , ,117605.0,25037.0,37524.0,136348.0,109242.0,64417.0,87021.0,42234.0,51306.0,68178.0,25936.0,132588.0,91025.0,38808.0,33950.0,89330.0
 , , , ,117645.0,24015.0,37544.0,136387.0,109194.0,64380.0,86932.0,42204.0,51286.0,68158.0,25896.0,132518.0,90818.0,39007.0,34033.0,89320.0
 , , , ,117702.0,23920.0,37614.0,136081.0,109175.0,64360.0,86238.0,42174.0,51267.0,68148.0,53256.0,131815.0,91328.0,38987.0,34043.0,89310.0
 , , , ,117730.0,23194.0,26931.0,135806.0,109047.0,64350.0,84528.0,42118.0,51238.0,68140.0,53266.0,131806.0,86986.0,38977.0,34061.0,89301.0
 , , , ,117789.0,23284.0,42509.0,135796.0,108998.0,64332.0,86307.0,42050.0,51229.0,68130.0,25833.0,131786.0,86956.0,38947.0,34091.0,117136.0
 , , , ,117926.0,23294.0,26883.0,135787.0,108978.0,64293.0,86317.0,41961.0,51219.0,67887.0,25805.0,131729.0,86927.0,38927.0,34101.0,89243.0
 , , , ,109789.0,23324.0,26845.0,135215.0,108868.0,64151.0,86386.0,41951.0,51179.0,68091.0,25765.0,131719.0,83539.0,38895.0,34111.0,89361.0
 , , , ,20983.0,23354.0,15239.0,135260.0,108848.0,80738.0,86396.0,41943.0,51119.0,68061.0,25745.0,131709.0,83529.0,38875.0,34130.0,89233.0
 , , , ,109739.0,23392.0,15544.0,135320.0,108828.0,61185.0,86416.0,41933.0,51109.0,68052.0,26016.0,131680.0,83519.0,38837.0,34160.0,89124.0
 , , , ,99431.0,23402.0,15641.0,135357.0,108808.0,63710.0,84499.0,41924.0,51075.0,67975.0,23622.0,131670.0,83462.0,38997.0,34199.0,88991.0
 , , , ,99529.0,23452.0,15651.0,135367.0,108770.0,80797.0,86450.0,45734.0,51056.0,67946.0,53552.0,131660.0,83412.0,36037.0,34209.0,88957.0
 , , , ,99549.0,23462.0,15661.0,135396.0,108760.0,81171.0,86470.0,41825.0,51009.0,67936.0,23546.0,131620.0,83382.0,36027.0,34260.0,88915.0
 , , , ,99569.0,23472.0,15671.0,135436.0,108715.0,63278.0,86480.0,42274.0,50969.0,67917.0,53623.0,131560.0,83370.0,36017.0,34287.0,88908.0
 , , , ,99598.0,23512.0,15681.0,135456.0,109489.0,63259.0,86189.0,45843.0,50950.0,68071.0,20829.0,131550.0,83360.0,32872.0,34297.0,88886.0
 , , , ,99769.0,23558.0,15711.0,135496.0,108705.0,63249.0,86500.0,41656.0,50940.0,69276.0,20810.0,131493.0,83341.0,32832.0,33751.0,88862.0
 , , , ,99822.0,23597.0,15721.0,135516.0,109658.0,63240.0,86570.0,41646.0,50930.0,65826.0,20800.0,131468.0,83321.0,32812.0,33692.0,89134.0
 , , , ,99895.0,23657.0,15828.0,135543.0,109697.0,63122.0,86581.0,41636.0,51628.0,65768.0,20780.0,131399.0,83302.0,32794.0,33627.0,91097.0
 , , , ,99411.0,23667.0,15838.0,135722.0,110332.0,63074.0,86610.0,41617.0,52415.0,63476.0,20740.0,131389.0,83273.0,32784.0,33558.0,89391.0
 , , , ,99915.0,23684.0,15855.0,135731.0,110324.0,63318.0,86620.0,41607.0,51686.0,63486.0,20720.0,131379.0,83244.0,32774.0,33189.0,89438.0
 , , , ,100007.0,23783.0,15199.0,135741.0,110298.0,63064.0,86649.0,41605.0,51716.0,63506.0,20700.0,131369.0,83225.0,32726.0,33199.0,117116.0
 , , , ,100106.0,23793.0,15943.0,135760.0,110268.0,63054.0,86746.0,41595.0,52395.0,63516.0,20654.0,131329.0,83205.0,32902.0,33207.0,89772.0
 , , , ,100254.0,23803.0,16039.0,138854.0,110248.0,63007.0,86766.0,45873.0,52375.0,63525.0,20645.0,131825.0,83135.0,32666.0,33217.0,117126.0
 , , , ,100283.0,23813.0,16089.0,133710.0,110238.0,62988.0,86776.0,41575.0,52355.0,63535.0,20625.0,131845.0,83125.0,32637.0,33227.0,89752.0
 , , , ,100350.0,23880.0,16118.0,138863.0,110225.0,62968.0,84469.0,41560.0,52295.0,63555.0,20615.0,131889.0,82927.0,32618.0,33237.0,89742.0
 , , , ,100446.0,23890.0,16167.0,138966.0,110215.0,62950.0,86853.0,41550.0,52286.0,63594.0,20598.0,131899.0,82897.0,32608.0,33295.0,89702.0
 , , , ,100605.0,23900.0,16217.0,142902.0,110168.0,62940.0,86863.0,41540.0,52276.0,63604.0,20588.0,132508.0,82877.0,32550.0,33343.0,89692.0
 , , , ,100653.0,23930.0,16237.0,142942.0,110149.0,62891.0,86530.0,41695.0,52247.0,63624.0,20568.0,132488.0,82868.0,32520.0,33352.0,89418.0
 , , , ,99967.0,23184.0,16317.0,142951.0,110120.0,81190.0,90479.0,41530.0,52217.0,63703.0,20543.0,132440.0,83549.0,32512.0,33089.0,89672.0
 , , , ,99381.0,25047.0,16583.0,143011.0,109940.0,63338.0,90488.0,45687.0,52207.0,63713.0,20505.0,132415.0,83588.0,32472.0,33362.0,89614.0
 , , , ,99237.0,25164.0,16593.0,143041.0,109921.0,81095.0,90536.0,42347.0,52187.0,63753.0,20485.0,132405.0,83607.0,32657.0,33392.0,89595.0
 , , , ,99164.0,26076.0,16623.0,143051.0,109884.0,63348.0,94097.0,42772.0,52178.0,63831.0,20475.0,132330.0,83617.0,32442.0,33412.0,89576.0
 , , , ,98715.0,26106.0,16653.0,142872.0,109854.0,63691.0,94107.0,42762.0,52140.0,63851.0,20878.0,132311.0,84071.0,32922.0,33442.0,89566.0
 , , , ,98725.0,26116.0,16663.0,143150.0,109844.0,63682.0,83971.0,42752.0,52130.0,63889.0,20465.0,132262.0,84051.0,33046.0,33452.0,89517.0
 , , , ,98745.0,26125.0,15952.0,143219.0,109804.0,63672.0,94211.0,42742.0,52032.0,63957.0,20888.0,132196.0,84041.0,33659.0,33461.0,89488.0
 , , , ,98791.0,26135.0,16776.0,143229.0,109785.0,63663.0,94249.0,42732.0,52022.0,64324.0,20928.0,132548.0,84031.0,33591.0,33480.0,89468.0
 , , , ,98811.0,26155.0,15189.0,143299.0,109725.0,63653.0,94278.0,42722.0,52012.0,64271.0,21430.0,132097.0,84021.0,33532.0,33519.0,89642.0
 , , , ,98851.0,26209.0,15078.0,143309.0,109687.0,80837.0,94288.0,42702.0,51994.0,64214.0,21367.0,132068.0,84001.0,33482.0,33538.0,97607.0
 , , , ,98871.0,26219.0,14082.0,143339.0,110340.0,80912.0,94328.0,42692.0,51934.0,64194.0,21357.0,132049.0,83961.0,33442.0,33548.0,91107.0
 , , , ,98885.0,26239.0,14179.0,143384.0,108666.0,63644.0,94378.0,42682.0,51932.0,64184.0,21337.0,132019.0,83931.0,33395.0,33372.0,91137.0
 , , , ,98925.0,26281.0,14229.0,143200.0,108616.0,63634.0,94388.0,45618.0,51922.0,64176.0,21280.0,131999.0,83921.0,33355.0,31878.0,92974.0
 , , , ,98935.0,26331.0,14255.0,143404.0,108114.0,63616.0,94398.0,42545.0,51844.0,63467.0,21270.0,131959.0,83911.0,32977.0,36721.0,92964.0
 , , , ,98945.0,26380.0,14265.0,142843.0,108089.0,63606.0,94437.0,42535.0,51815.0,64168.0,21262.0,131950.0,82848.0,33346.0,36761.0,92954.0
 , , , ,98955.0,26400.0,14276.0,142616.0,108079.0,63596.0,94457.0,42327.0,51795.0,64110.0,21253.0,131940.0,83901.0,33307.0,39537.0,92904.0
 , , , ,98975.0,26490.0,14296.0,141936.0,108070.0,63586.0,94489.0,42507.0,51786.0,64100.0,21203.0,131930.0,83841.0,33255.0,39546.0,92874.0
 , , , ,98985.0,26627.0,14324.0,142016.0,108060.0,63566.0,94537.0,42487.0,51766.0,64043.0,21173.0,131920.0,83811.0,33226.0,39556.0,92844.0
 , , , ,98995.0,26637.0,14334.0,142052.0,108050.0,80990.0,94577.0,42477.0,51746.0,64033.0,21163.0,132078.0,83801.0,33195.0,39576.0,92795.0
 , , , ,99023.0,26647.0,14344.0,142061.0,108010.0,63517.0,94607.0,42468.0,51726.0,64023.0,21153.0,128771.0,83774.0,33146.0,39585.0,92785.0
 , , , ,99053.0,26664.0,14354.0,142158.0,107990.0,63467.0,94635.0,45638.0,51696.0,63987.0,21143.0,128761.0,83754.0,33136.0,39714.0,92775.0
 , , , ,99125.0,26681.0,14374.0,142168.0,107971.0,63701.0,94645.0,42429.0,50920.0,64159.0,21133.0,128751.0,83724.0,33066.0,39743.0,92765.0
 , , , ,99134.0,26747.0,15170.0,142656.0,107961.0,61165.0,94655.0,42419.0,54441.0,63465.0,21123.0,125356.0,83714.0,33317.0,39759.0,92755.0
 , , , ,100709.0,26766.0,14447.0,142228.0,107951.0,81289.0,94672.0,42409.0,54490.0,63455.0,21045.0,125308.0,83704.0,33699.0,39780.0,92687.0
 , , , ,100781.0,26796.0,14563.0,142334.0,107912.0,61135.0,94682.0,42399.0,56639.0,63445.0,21016.0,125288.0,83684.0,32357.0,39820.0,92660.0
 , , , ,100839.0,26826.0,14572.0,142383.0,107892.0,82230.0,94730.0,45648.0,56550.0,63089.0,20947.0,125278.0,83655.0,32338.0,39936.0,92650.0
 , , , ,100859.0,26056.0,14721.0,142498.0,107846.0,59113.0,93990.0,45677.0,56540.0,63071.0,20938.0,125248.0,83871.0,31649.0,39956.0,92616.0
 , , , ,101705.0,25154.0,14780.0,142518.0,107836.0,59104.0,93970.0,42366.0,56530.0,63063.0,20898.0,125198.0,82838.0,31639.0,40015.0,92984.0
 , , , ,101735.0,26046.0,14818.0,142538.0,107826.0,59084.0,93960.0,42356.0,56510.0,63053.0,20426.0,125178.0,82809.0,31629.0,40045.0,93004.0
 , , , ,101755.0,26026.0,14835.0,142576.0,107797.0,59054.0,83981.0,42497.0,56482.0,62964.0,20417.0,125158.0,82779.0,31619.0,40075.0,93042.0
 , , , ,101795.0,25203.0,14852.0,142315.0,107777.0,59035.0,93450.0,42782.0,56472.0,62915.0,20407.0,125148.0,82208.0,31580.0,40105.0,93072.0
 , , , ,101815.0,25290.0,14862.0,141887.0,107769.0,54994.0,93460.0,45903.0,56462.0,63116.0,19958.0,125113.0,82198.0,31560.0,40124.0,93553.0
 , , , ,101835.0,25407.0,14877.0,143592.0,108134.0,59123.0,93480.0,41491.0,56442.0,62896.0,19899.0,125084.0,82168.0,31550.0,40144.0,93476.0
 , , , ,101883.0,25416.0,14911.0,143692.0,108646.0,55043.0,93490.0,45952.0,56432.0,62830.0,19869.0,125074.0,82148.0,31657.0,40154.0,93443.0
 , , , ,101923.0,25444.0,14947.0,144529.0,108164.0,51341.0,93500.0,45972.0,56414.0,62800.0,19810.0,125054.0,82079.0,31512.0,39527.0,93408.0
 , , , ,101942.0,25446.0,15070.0,144549.0,108184.0,81688.0,93540.0,40638.0,56395.0,62751.0,19791.0,125024.0,82069.0,31482.0,39497.0,93389.0
 , , , ,101952.0,25456.0,14516.0,144589.0,108606.0,55083.0,93550.0,40628.0,56358.0,62742.0,19751.0,124837.0,82059.0,31462.0,39448.0,93360.0
 , , , ,101972.0,25475.0,14049.0,144599.0,108586.0,81373.0,93560.0,40618.0,56348.0,62732.0,19721.0,124807.0,82029.0,31454.0,39438.0,93320.0
 , , , ,101991.0,25543.0,16786.0,144621.0,108576.0,59016.0,93610.0,40608.0,56318.0,62674.0,19711.0,124787.0,52888.0,31404.0,39085.0,92606.0
 , , , ,102001.0,25552.0,16836.0,144643.0,108566.0,55090.0,93620.0,40598.0,56298.0,62878.0,19701.0,124757.0,52928.0,31394.0,39124.0,93271.0
 , , , ,102053.0,25630.0,17812.0,144519.0,108547.0,58958.0,93629.0,40569.0,56270.0,64373.0,19671.0,124717.0,82281.0,31344.0,39134.0,93190.0
 , , , ,102073.0,25640.0,17822.0,144673.0,108537.0,55053.0,94739.0,40531.0,56260.0,63126.0,19643.0,125395.0,52957.0,31325.0,39153.0,93170.0
 , , , ,102122.0,25650.0,17832.0,144954.0,108517.0,59256.0,93639.0,40522.0,56250.0,63162.0,19567.0,125405.0,53009.0,31492.0,39163.0,93150.0
 , , , ,102132.0,25660.0,17842.0,144993.0,108507.0,59361.0,93689.0,40502.0,56240.0,63416.0,19564.0,125475.0,53019.0,32347.0,39173.0,93140.0
 , , , ,102142.0,25700.0,17852.0,145176.0,108478.0,59381.0,93735.0,46032.0,56212.0,63406.0,19554.0,125484.0,53049.0,31667.0,39183.0,93120.0
 , , , ,102185.0,25710.0,17862.0,145196.0,108448.0,54825.0,84137.0,40717.0,56192.0,63338.0,19545.0,125888.0,53069.0,31747.0,39193.0,93111.0
 , , , ,101695.0,25757.0,17892.0,145219.0,108438.0,59571.0,93774.0,40475.0,56182.0,63328.0,19498.0,125858.0,53089.0,32260.0,39233.0,93082.0
 , , , ,98683.0,25797.0,17932.0,38156.0,108408.0,54844.0,84086.0,40455.0,56124.0,63318.0,19488.0,125848.0,53136.0,32212.0,40164.0,93250.0
 , , , ,101675.0,25854.0,17942.0,144782.0,108379.0,59561.0,93813.0,40445.0,56105.0,63308.0,19480.0,125808.0,53146.0,32192.0,39242.0,92596.0
 , , , ,101635.0,25892.0,17981.0,143622.0,108360.0,54860.0,84030.0,40435.0,56095.0,63153.0,19474.0,125798.0,53194.0,32173.0,39272.0,92586.0
 , , , ,100898.0,25951.0,17991.0,144411.0,108310.0,81317.0,93873.0,40395.0,56086.0,63298.0,19996.0,125769.0,53223.0,32134.0,39292.0,92576.0
 , , , ,101105.0,25977.0,18000.0,144325.0,108290.0,81365.0,93902.0,40360.0,56649.0,63278.0,20006.0,125742.0,53232.0,32114.0,39318.0,91820.0
 , , , ,101136.0,26017.0,17792.0,143702.0,108252.0,54899.0,93911.0,40300.0,56066.0,63260.0,20016.0,125712.0,53004.0,32104.0,39328.0,91791.0
 , , , ,101250.0,26036.0,18017.0,143732.0,108222.0,59491.0,93920.0,40270.0,56669.0,63240.0,20085.0,125702.0,84081.0,31744.0,39338.0,91771.0
 , , , ,101300.0,19324.0,18214.0,143742.0,108194.0,54918.0,93649.0,40231.0,56699.0,63210.0,20399.0,124707.0,82291.0,32042.0,39348.0,91751.0
 , , , ,101322.0,23154.0,18304.0,143828.0,108174.0,59481.0,93430.0,40213.0,57201.0,63182.0,20376.0,125682.0,82371.0,31944.0,39358.0,91711.0
 , , , ,101393.0,23134.0,18314.0,143867.0,113340.0,59471.0,94747.0,40202.0,57181.0,63172.0,20366.0,125662.0,82759.0,31895.0,39378.0,91702.0
 , , , ,101413.0,20478.0,18353.0,143877.0,110360.0,59461.0,94777.0,40182.0,57171.0,63288.0,20356.0,125652.0,82739.0,31885.0,39388.0,91652.0
 , , , ,101423.0,20539.0,18403.0,144384.0,110379.0,54946.0,83961.0,40113.0,57151.0,65786.0,20346.0,125642.0,82710.0,31856.0,39252.0,91848.0
 , , , ,101433.0,20559.0,18432.0,143887.0,112495.0,59431.0,95487.0,40465.0,57131.0,64403.0,20340.0,125632.0,82701.0,31836.0,39075.0,91632.0
 , , , ,101463.0,20579.0,18442.0,143957.0,112445.0,59421.0,95497.0,41501.0,57123.0,64481.0,20302.0,125563.0,82672.0,31826.0,40174.0,91557.0
 , , , ,101525.0,20599.0,18461.0,143977.0,112425.0,54954.0,95507.0,40737.0,57113.0,65159.0,20292.0,125543.0,82662.0,31806.0,40213.0,91537.0
 , , , ,101535.0,20639.0,18471.0,144145.0,112385.0,58948.0,95545.0,40786.0,57104.0,65169.0,20272.0,125523.0,82652.0,32012.0,40667.0,91363.0
